"","participant_ID","text_ID","error","error_type","fb_type","error_item","error_reps","solution_item","pass_solution_reps","fail_solution_reps","word_count","TextNum","error_count","error_rate","error_count_per_type","error_rate_per_type","fb_rate_per_type"
"1378","PBZ1","PBZ1_1","es capaz de matar (al) [a] otro","Determination","D.N.M","al",0,"a",2,0,797,1,42,0.0526976160602258,7,0.00878293601003764,0
"1379","PBZ1","PBZ1_1","ahora bien, ¿(cual) [cuál] ...?","Substitution","D.N.M","cual",1,"cuál",0,0,797,1,42,0.0526976160602258,11,0.013801756587202,0
"1380","PBZ1","PBZ1_1","ahora bien, ¿(cuál) [cuáles] serían las posibles formas de resocialización en el caso de delitos graves?","Number","D.N.M","cuál",0,"cuáles",0,0,797,1,42,0.0526976160602258,2,0.00250941028858218,0
"1381","PBZ1","PBZ1_1","hay que introducir un programa de resocialización que sea adecuado (con respecto a) [para] cada uno","Analysis","R","con respecto a",0,"para",5,0,797,1,42,0.0526976160602258,3,0.00376411543287327,0
"1382","PBZ1","PBZ1_1","aunque estos también se caracterizan por [entrañar] bastante complejidad","Ellipsis","D.N.M",NA,0,"entrañar",0,0,797,1,42,0.0526976160602258,4,0.00501882057716437,0
"1383","PBZ1","PBZ1_1","la mayoría de los [individuos] que cometen este tipo de delitos sufre de una enfermedad","Specification","D.N.M",NA,0,"individuos",0,0,797,1,42,0.0526976160602258,1,0.00125470514429109,0
"1384","PBZ1","PBZ1_1","insistiendo [en] que la crueldad con la cual","Government","D.N.M",NA,0,"en",0,0,797,1,42,0.0526976160602258,9,0.0112923462986198,0
"1385","PBZ1","PBZ1_1","la crueldad con la cual cometieron (estas) [estos] crímenes","Gender","D.N.M","estas",0,"estos",9,0,797,1,42,0.0526976160602258,1,0.00125470514429109,0
"1386","PBZ1","PBZ1_1","demasiado peligro (por) [para] los demás","Government","D.N.M","por",1,"para",5,0,797,1,42,0.0526976160602258,9,0.0112923462986198,0
"1387","PBZ1","PBZ1_1","por lo cual deberían ser (puestos) [condenados] al confinamiento en solitario","Substitution","D.N.M","puestos",0,"condenados",0,0,797,1,42,0.0526976160602258,11,0.013801756587202,0
"1388","PBZ1","PBZ1_1","por lo cual deberían ser (condenado) [condenados] al confinamiento en solitario","Number","D.N.M","condenado",0,"condenados",0,0,797,1,42,0.0526976160602258,2,0.00250941028858218,0
"1389","PBZ1","PBZ1_1","ambas soluciones parecen venir del prejuicio [de] que el papel de la cárcel","Government","D.N.M",NA,1,"de",3,0,797,1,42,0.0526976160602258,9,0.0112923462986198,0
"1390","PBZ1","PBZ1_1","el papel de la cárcel es solo (lo) [el] de proteger a los demás y castigar","Determination","D.N.M","lo",0,"el",0,0,797,1,42,0.0526976160602258,7,0.00878293601003764,0
"1391","PBZ1","PBZ1_1","según un relato de [la] Corte Suprema de Estados Unidos de 1890","Determination","None",NA,0,"la",7,2,797,1,42,0.0526976160602258,7,0.00878293601003764,0
"1392","PBZ1","PBZ1_1","en (tanto) [la medida] que la entendamos no solamente como protección","Substitution","D.M.","tanto",0,"la medida",0,0,797,1,42,0.0526976160602258,11,0.013801756587202,0
"1393","PBZ1","PBZ1_1","que son incapaces de vivir en (la) sociedad","Determination","D.N.M","la",2,NA,5,1,797,1,42,0.0526976160602258,7,0.00878293601003764,0
"1394","PBZ1","PBZ1_1","sino [que] sobre todo es una institución","Ellipsis","D.N.M",NA,0,"que",0,0,797,1,42,0.0526976160602258,4,0.00501882057716437,0
"1395","PBZ1","PBZ1_1","donde obtienen una segunda oportunidad de reinserción (a) [en] la sociedad","Government","None","a",2,"en",5,0,797,1,42,0.0526976160602258,9,0.0112923462986198,0
"1396","PBZ1","PBZ1_2","lo cual, al principio, no tenían permiso [para] hacer","Government","D.N.M",NA,0,"para",3,0,637,2,26,0.0408163265306122,6,0.00941915227629513,0.0439146800501882
"1397","PBZ1","PBZ1_2","ahora lo que se debería hacer es esperar (al) [a que el] gobierno turco (que) implemente","Order","D.N.M","al, que",0,"a que el",0,0,637,2,26,0.0408163265306122,2,0.00313971742543171,0.0439146800501882
"1398","PBZ1","PBZ1_2","en la zona afectada por el terremoto había construcciones (con) [de] más de 10 plantas","Government","D.N.M","con",0,"de",0,0,637,2,26,0.0408163265306122,6,0.00941915227629513,0.0439146800501882
"1399","PBZ1","PBZ1_2","como la parte afectada de Turquía está cerca (al) [del] mar y tiene zonas con suelos blandos","Government","None","al",0,"del",0,0,637,2,26,0.0408163265306122,6,0.00941915227629513,0.00250941028858218
"1400","PBZ1","PBZ1_2","los podemos esperar porque sabemos (cuales) [cuáles] son las zonas sísmicas","Substitution","D.N.M","cuales",0,"cuáles",0,0,637,2,26,0.0408163265306122,7,0.010989010989011,0.0439146800501882
"1401","PBZ1","PBZ1_2","(quitó) [se cobró las] vidas de decenas de miles de personas","Substitution","D.N.M","quitó",0,"se cobró las",0,0,637,2,26,0.0408163265306122,7,0.010989010989011,0.0439146800501882
"1402","PBZ1","PBZ1_2","en el estado (del) [de] desarrollo tecnológico actual los terremotos no se pueden predecir","Determination","D.N.M","del",0,"de",5,1,637,2,26,0.0408163265306122,5,0.00784929356357928,0.0439146800501882
"1403","PBZ1","PBZ1_2","cercanos al mar (que tienen zonas) [y] con suelos blandos","Analysis","D.N.M","que tienen zonas",0,"y",2,0,637,2,26,0.0408163265306122,1,0.00156985871271586,0.0439146800501882
"1404","PBZ1","PBZ1_2","en los primeros días (del) [de] febrero","Determination","D.N.M","del",0,"de",5,1,637,2,26,0.0408163265306122,5,0.00784929356357928,0.0439146800501882
"1405","PBZ1","PBZ1_2","tuvo lugar un devastador terremoto (con) [de] magnitud 7,4","Government","D.N.M","con",0,"de",5,0,637,2,26,0.0408163265306122,6,0.00941915227629513,0.0439146800501882
"1406","PBZ1","PBZ1_2","tuvo lugar un devastador terremoto de magnitud (de) 7,4","Government","None","de",0,NA,0,0,637,2,26,0.0408163265306122,6,0.00941915227629513,0.00250941028858218
"1407","PBZ1","PBZ1_2","el dolor causado por la (perdida) [pérdida] de sus seres queridos","Substitution","I.M.","perdida",0,"pérdida",0,0,637,2,26,0.0408163265306122,7,0.010989010989011,0
"1408","PBZ1","PBZ1_2","(hicieron) [han provocado] que la gente se esté haciendo una pregunta","Substitution","R","hicieron",0,"han provocado",0,0,637,2,26,0.0408163265306122,7,0.010989010989011,0.00376411543287327
"1409","PBZ1","PBZ1_2","no podemos saber el momento exacto en que se (ocurra) [producirá] el terremoto","Substitution","D.N.M","ocurra",0,"producirá",0,0,637,2,26,0.0408163265306122,7,0.010989010989011,0.0439146800501882
"1410","PBZ1","PBZ1_2","¿cómo podemos minimizar la [inevitable] destrucción (inevitable)?","Order","D.N.M","inevitable",0,"inevitable",0,0,637,2,26,0.0408163265306122,2,0.00313971742543171,0.0439146800501882
"1411","PBZ1","PBZ1_2","los especialistas suponen que la causa (delante de) [tras] tantas pérdidas","Government","R","delante de",0,"tras",0,0,637,2,26,0.0408163265306122,6,0.00941915227629513,0.00376411543287327
"1412","PBZ1","PBZ1_2","los especialistas suponen que la causa tras tantas (perdidas) [pérdidas]","Substitution","I.L.","perdidas",0,"pérdidas",0,0,637,2,26,0.0408163265306122,7,0.010989010989011,0
"1413","PBZ1","PBZ1_2","el gobierno turco (dejaba llevar) [permitía que se llevase) a cabo la construcción de edificios","Synthesis","R","dejaba llevar",0,NA,0,0,637,2,26,0.0408163265306122,1,0.00156985871271586,0.00376411543287327
"1414","PBZ1","PBZ1_2","es decir, ocurre que, antes (de la) [del] desastre, a pesar de que algunos edificios","Gender","I.M.","de la",0,"del",0,0,637,2,26,0.0408163265306122,1,0.00156985871271586,0
"1415","PBZ1","PBZ1_2","ocurre que no se (tomó) [tomaron] en cuenta las recomendaciones relacionadas con la construcción","Number","None","tomó",0,"tomaron",0,0,637,2,26,0.0408163265306122,1,0.00156985871271586,0.00250941028858218
"1416","PBZ1","PBZ1_2","las recomendaciones relacionadas con [la] construcción de edificios en terrenos tales como","Determination","D.N.M",NA,0,"la",9,0,637,2,26,0.0408163265306122,5,0.00784929356357928,0.0439146800501882
"1417","PBZ1","PBZ1_2","el problema no se encuentra en la decisión de haber construido edificios en una zona así, sino (que) en su altura","Excess word(s)","D.N.M","que",0,NA,0,0,637,2,26,0.0408163265306122,2,0.00313971742543171,0.0439146800501882
"1418","PBZ1","PBZ1_2","se necesitaría haber ajustado la altura de [los] edificios a estas condiciones","Determination","D.N.M",NA,0,"los",9,0,637,2,26,0.0408163265306122,5,0.00784929356357928,0.0439146800501882
"1419","PBZ1","PBZ1_2","ahora lo que se debería hacer es esperar a que el gobierno turco (que) implemente","Excess word(s)","R","que",0,NA,0,0,637,2,26,0.0408163265306122,2,0.00313971742543171,0.00376411543287327
"1420","PBZ1","PBZ1_2","en cuanto a [la] planificación de [la] urbanización del terreno","Determination","D.N.M",NA,0,"la, la",9,0,637,2,26,0.0408163265306122,5,0.00784929356357928,0.0439146800501882
"1421","PBZ1","PBZ1_2","para evitar (tan gran número) [un número tan grande] de muertes en caso de que un desastre así","Substitution","R","tan gran número",0,"un número tan grande",0,0,637,2,26,0.0408163265306122,7,0.010989010989011,0.00376411543287327
"1422","PBZ1","PBZ1_3","dice que los efectos de la globalización dependen de la manera (de) [en] que la manejamos","Government","D.N.M","de",0,"en",0,0,279,3,17,0.0609318996415771,4,0.014336917562724,0.0235478806907378
"1423","PBZ1","PBZ1_3","dice que los efectos de [la] globalización dependen de la manera en que la manejamos","Determination","D.N.M",NA,0,"la",7,0,279,3,17,0.0609318996415771,7,0.025089605734767,0.0235478806907378
"1424","PBZ1","PBZ1_3","los estudiantes de economía deberían hablar de [los] problemas económicos mundiales","Determination","D.N.M",NA,0,"los",7,0,279,3,17,0.0609318996415771,7,0.025089605734767,0.0235478806907378
"1425","PBZ1","PBZ1_3","(muestra) [muestran] la necesidad de abrir un espacio","Number","D.N.M","muestra",0,"muestran",0,0,279,3,17,0.0609318996415771,1,0.003584229390681,0.0235478806907378
"1426","PBZ1","PBZ1_3","a mi juicio, la (portavoz) [conferenciante] tiene razón cuando dice que la globalización","Substitution","D.N.M","portavoz",0,"conferenciante",0,0,279,3,17,0.0609318996415771,4,0.014336917562724,0.0235478806907378
"1427","PBZ1","PBZ1_3","la conferenciante empieza su discurso refiriéndose a datos (estatístícos) [estadísticos]","Creation","I.M.","estatístícos",0,"estadísticos",0,0,279,3,17,0.0609318996415771,1,0.003584229390681,0.00313971742543171
"1428","PBZ1","PBZ1_3","¿dicho fenómeno es positivo o ha causado problemas (los) que ahora tenemos que afrontar?","Determination","D.N.M","los",0,NA,0,0,279,3,17,0.0609318996415771,7,0.025089605734767,0.0235478806907378
"1429","PBZ1","PBZ1_3","la (portavoz) [conferenciante] empieza su discurso refiriéndose a datos estadísticos","Substitution","D.N.M","portavoz",0,"conferenciante",0,0,279,3,17,0.0609318996415771,4,0.014336917562724,0.0235478806907378
"1430","PBZ1","PBZ1_3","la quinta parte de la humanidad vive en (la) pobreza","Determination","D.N.M","la",0,NA,0,0,279,3,17,0.0609318996415771,7,0.025089605734767,0.0235478806907378
"1431","PBZ1","PBZ1_3","a causa de la pobreza, nos encontramos con (un) [el] desafío principal del siglo actual","Determination","D.N.M","un",0,"el",7,0,279,3,17,0.0609318996415771,7,0.025089605734767,0.0235478806907378
"1432","PBZ1","PBZ1_3","la lucha (con) [contra] la pobreza","Government","D.N.M","con",0,"contra",0,0,279,3,17,0.0609318996415771,4,0.014336917562724,0.0235478806907378
"1433","PBZ1","PBZ1_3","muestran la necesidad de abrir un espacio (por) [para] un debate sobre la globalización","Government","D.N.M","por",0,"para",2,0,279,3,17,0.0609318996415771,4,0.014336917562724,0.0235478806907378
"1434","PBZ1","PBZ1_3","al final del discurso, la (portavoz) [conferenciante] comparte su propia opinión sobre este fenómeno","Substitution","D.N.M","portavoz",0,"conferenciante",0,0,279,3,17,0.0609318996415771,4,0.014336917562724,0.0235478806907378
"1435","PBZ1","PBZ1_3","para ella deberíamos mejorarla políticamente, (entre otros) [por ejemplo]","Substitution","I.M.","entre otros",0,"por ejemplo",0,0,279,3,17,0.0609318996415771,4,0.014336917562724,0.00313971742543171
"1436","PBZ1","PBZ1_3","ya que depende de la manera (de) [en] que lo manejamos","Government","D.N.M","de",0,"en",0,0,279,3,17,0.0609318996415771,4,0.014336917562724,0.0235478806907378
"1437","PBZ1","PBZ1_3","si tomáramos por (el) objetivo principal el bienestar de toda la humanidad","Determination","D.N.M","el",0,NA,0,0,279,3,17,0.0609318996415771,7,0.025089605734767,0.0235478806907378
"1438","PBZ1","PBZ1_3","en vez de concentrarnos en el beneficio de (los) [unos] pocos","Determination","D.N.M","los",0,"unos",0,0,279,3,17,0.0609318996415771,7,0.025089605734767,0.0235478806907378
"1439","PBZ1","PBZ1_4","los empleados no consiguieron (llevar a cabo) [hacer efectiva] la petición de dimisión del director","Substitution","None","llevar a cabo",NA,"hacer efectiva",NA,NA,449,4,5,0.0111358574610245,1,0.0022271714922049,0
"1440","PBZ1","PBZ1_4","debido a la actitud racista que este empleaba (a) [con] sus trabajadores","Government","I.M.","a",NA,"con",NA,NA,449,4,5,0.0111358574610245,2,0.0044543429844098,0.00716845878136201
"1441","PBZ1","PBZ1_4","encima, (que) todos jugamos en el mismo equipo, tenemos los mismos objetivos…","Excess word(s)","D.N.M","que",NA,NA,NA,NA,449,4,5,0.0111358574610245,2,0.0044543429844098,0.0537634408602151
"1442","PBZ1","PBZ1_4","tenían la esperanza de que lograrían convencer a la opinión pública [de] que Michael Scott","Government","None",NA,NA,"de",NA,NA,449,4,5,0.0111358574610245,2,0.0044543429844098,0
"1443","PBZ1","PBZ1_4","(debido a) la falta de consenso entre ellos ocasionó falta de credibilidad en la acusaciones","Excess word(s)","I.M.","debido a",NA,NA,NA,NA,449,4,5,0.0111358574610245,2,0.0044543429844098,0.00716845878136201
"1444","RPE1","RPE1_1","las cárceles: a veces me pregunto para (que) [qué] sirven","Substitution","D.N.M","que",3,"qué",1,0,505,1,22,0.0435643564356436,13,0.0257425742574257,0
"1445","RPE1","RPE1_1","pero sí que pienso que no debería (de) haber tanta libertad dentro de ellas","Substitution","None","de",2,NA,0,0,505,1,22,0.0435643564356436,13,0.0257425742574257,0
"1446","RPE1","RPE1_1","pero (si) [sí] que pienso que no debería haber tanta libertad dentro de ellas","Substitution","D.N.M","si",1,"sí",0,0,505,1,22,0.0435643564356436,13,0.0257425742574257,0
"1447","RPE1","RPE1_1","(cual) [cuál] es la razón por la que debemos ayudar al asesino pero no a la familia del asesinado","Substitution","D.N.M","cual",0,"cuál",0,0,505,1,22,0.0435643564356436,13,0.0257425742574257,0
"1448","RPE1","RPE1_1","cualquier (ofensor) [delincuente] tiene acceso al wifi y a la Xbox","Substitution","None","ofensor",0,"delincuente",0,0,505,1,22,0.0435643564356436,13,0.0257425742574257,0
"1449","RPE1","RPE1_1","después de leer esto, te empiezan [a surgir] las dudas sobre la eficacia de la cárcel","Ellipsis","D.N.M",NA,0,"a surgir",0,0,505,1,22,0.0435643564356436,1,0.00198019801980198,0
"1450","RPE1","RPE1_1","si buscamos información (de) [sobre] las cárceles en Noruega, nos sale básicamente la misma","Government","D.N.M","de",0,"sobre",0,0,505,1,22,0.0435643564356436,3,0.00594059405940594,0
"1451","RPE1","RPE1_1","si buscamos información sobre [las] cárceles en Noruega, nos sale básicamente la misma","Determination","D.N.M",NA,0,"las",1,0,505,1,22,0.0435643564356436,3,0.00594059405940594,0
"1452","RPE1","RPE1_1","cualquier delincuente tiene acceso (a) [al] wifi y a [la] Xbox","Determination","D.N.M","a",0,"al, la",1,1,505,1,22,0.0435643564356436,3,0.00594059405940594,0
"1453","RPE1","RPE1_1","la cárcel ""(mas) [más] humana""","Substitution","D.N.M","mas",5,"más",2,0,505,1,22,0.0435643564356436,13,0.0257425742574257,0
"1454","RPE1","RPE1_1","en la cárcel de máxima seguridad de (Isle of Wight) [la isla de Wight]","Creation","D.N.M","Isle of Wight",0,"la isla de Wight",0,0,505,1,22,0.0435643564356436,1,0.00198019801980198,0
"1455","RPE1","RPE1_1","la mejor cárcel que nadie se (a) [ha] podido imaginar","Substitution","D.N.M","a",0,"ha",2,1,505,1,22,0.0435643564356436,13,0.0257425742574257,0
"1456","RPE1","RPE1_1","donde tratan a [los] criminales como si nada hubiese pasado","Determination","D.N.M",NA,0,"los",1,0,505,1,22,0.0435643564356436,3,0.00594059405940594,0
"1457","RPE1","RPE1_1","donde un pueblo entero en medio de una isla (esta) [está] dedicado a reintegrarlos","Substitution","D.N.M","esta",1,"está",2,0,505,1,22,0.0435643564356436,13,0.0257425742574257,0
"1458","RPE1","RPE1_1","donde un pueblo entero en medio de una isla está (dedicada) [dedicado] a reintegrarlos","Gender","D.M.","dedicada",0,"dedicado",0,0,505,1,22,0.0435643564356436,1,0.00198019801980198,0
"1459","RPE1","RPE1_1","donde un pueblo entero en medio de una isla está dedicado (para) [a] reintegrarlos","Government","D.N.M","para",0,"a",1,0,505,1,22,0.0435643564356436,3,0.00594059405940594,0
"1460","RPE1","RPE1_1","¿por qué un prisionero debería tener (mas) [más] lujo en la cárcel que una familia de cinco?","Substitution","D.N.M","mas",5,"más",2,0,505,1,22,0.0435643564356436,13,0.0257425742574257,0
"1461","RPE1","RPE1_1","cuyo marido (a) [ha] sido asesinado","Substitution","D.N.M","a",0,"ha",2,1,505,1,22,0.0435643564356436,13,0.0257425742574257,0
"1462","RPE1","RPE1_1","como sociedad, ponemos (mas) [más] esmero en ayudar al criminal","Substitution","D.N.M","mas",5,"más",2,0,505,1,22,0.0435643564356436,13,0.0257425742574257,0
"1463","RPE1","RPE1_1","como sociedad, ponemos más (enfoque) [esmero] en ayudar al criminal","Substitution","D.N.M","enfoque",0,"esmero",0,0,505,1,22,0.0435643564356436,13,0.0257425742574257,0
"1464","RPE1","RPE1_1","a reinsertarse en la sociedad, (pero no) [que] en ayudar a la víctima","Substitution","R","pero no",0,"que",0,0,505,1,22,0.0435643564356436,13,0.0257425742574257,0
